chr	pos 	N	X
chr21	44482207	1	1
chr21	44483036	2	2
chr21	44483281	1	1
chr21	44483364	1	1
chr21	44483393	2	2
chr21	44483485	2	2
chr21	44483515	2	1
chr21	44483520	2	2
chr21	44483532	2	2
chr21	44483566	2	2
chr21	44483580	2	2
chr21	44483586	2	2
chr21	44483596	2	1
chr21	44483613	2	2
chr21	44483692	1	1
chr21	44483810	1	1
chr21	44483824	2	1
chr21	44483832	2	2
chr21	44483869	3	3
chr21	44483917	2	2
chr21	44484132	1	1
chr21	44484220	3	3
chr21	44484383	2	2
chr21	44484451	3	1
chr21	44484456	3	3
chr21	44484576	2	2
chr21	44484625	1	1
chr21	44484696	5	5
chr21	44484752	3	3
chr21	44484754	3	3
chr21	44484759	1	1
chr21	44485007	1	1
chr21	44485040	3	2
chr21	44485058	3	2
chr21	44485085	2	1
chr21	44485113	1	1
chr21	44485318	1	1
chr21	44485325	2	2
chr21	44485327	2	2
chr21	44485334	3	3
chr21	44485345	4	3
chr21	44485353	7	6
chr21	44485417	3	2
chr21	44485426	3	1
chr21	44485446	1	0
chr21	44485548	1	1
chr21	44485596	2	2
chr21	44485618	3	3
chr21	44485626	2	2
chr21	44485637	2	1
chr21	44485792	3	3
chr21	44485795	3	2
chr21	44485833	3	3
chr21	44485848	4	4
chr21	44485857	2	2
chr21	44485905	2	1
chr21	44485972	3	2
chr21	44486036	4	4
chr21	44486086	2	2
chr21	44486118	2	2
chr21	44486127	2	1
chr21	44486273	1	0
chr21	44486329	3	2
chr21	44486367	4	4
chr21	44486424	2	2
chr21	44486431	1	1
chr21	44486443	3	2
chr21	44486483	3	2
chr21	44486495	3	2
chr21	44486503	2	1
chr21	44486537	1	1
chr21	44486541	2	1
chr21	44486552	3	3
chr21	44486564	5	5
chr21	44486581	5	4
chr21	44486583	5	5
chr21	44487508	1	1
chr21	44488009	1	0
chr21	44488284	4	4
chr21	44488318	4	4
chr21	44488323	4	3
chr21	44488399	1	1
chr21	44488444	2	2
chr21	44488475	1	1
chr21	44488876	1	1
chr21	44489195	2	2
chr21	44489324	3	3
chr21	44489352	4	3
chr21	44489384	2	2
chr21	44489388	2	2
chr21	44489411	2	2
chr21	44489427	1	1
chr21	44489587	5	4
chr21	44489691	2	2
chr21	44489749	3	2
chr21	44489755	3	2
chr21	44490244	1	1
chr21	44490336	1	0
chr21	44490471	3	3
chr21	44490514	5	5
chr21	44490533	4	4
chr21	44490549	1	1
chr21	44490552	1	1
chr21	44490580	1	1
chr21	44490593	1	1
chr21	44490598	1	1
chr21	44490608	1	1
chr21	44490613	1	1
chr21	44490623	2	1
chr21	44490628	2	2
chr21	44490638	2	2
chr21	44490643	3	3
chr21	44490656	3	3
chr21	44490667	2	2
chr21	44490676	2	2
chr21	44490776	1	1
chr21	44490806	1	1
chr21	44490912	2	2
chr21	44490943	2	2
chr21	44490984	2	2
chr21	44491070	3	3
chr21	44491081	3	3
chr21	44491148	1	1
chr21	44491182	1	0
chr21	44491201	1	1
chr21	44491213	1	1
chr21	44491339	2	2
chr21	44491382	2	2
chr21	44491563	1	1
chr21	44491705	3	3
chr21	44491742	1	1
chr21	44491887	2	2
chr21	44492063	1	1
chr21	44492066	1	1
chr21	44492069	1	1
chr21	44492129	2	2
chr21	44492137	2	2
chr21	44492142	1	1
chr21	44492427	1	1
chr21	44492864	1	1
chr21	44492930	1	1
chr21	44492989	1	1
chr21	44492993	1	1
chr21	44493066	2	2
chr21	44493074	1	1
chr21	44493207	3	3
chr21	44493694	1	1
chr21	44493772	3	2
chr21	44493776	3	3
chr21	44493817	3	3
chr21	44493838	3	3
chr21	44493870	2	2
chr21	44493879	2	2
chr21	44493897	1	1
chr21	44493991	1	1
chr21	44493995	1	1
chr21	44494145	1	1
chr21	44494580	2	2
chr21	44494590	3	3
chr21	44494606	4	4
chr21	44494625	4	4
chr21	44494651	4	4
chr21	44494666	2	2
chr21	44494672	3	2
chr21	44494699	3	3
chr21	44494708	3	3
chr21	44494711	3	3
chr21	44494730	4	4
chr21	44494769	2	2
chr21	44494920	1	1
chr21	44494925	1	1
chr21	44494945	1	1
chr21	44495048	1	1
chr21	44495079	2	2
chr21	44495085	2	1
chr21	44495132	1	0
chr21	44495148	1	1
chr21	44495206	1	1
chr21	44495212	2	2
chr21	44495224	3	3
chr21	44495227	3	3
chr21	44495254	3	3
chr21	44495296	2	2
chr21	44495475	5	5
chr21	44495510	5	5
chr21	44495528	3	3
chr21	44495602	1	1
chr21	44495612	1	1
chr21	44495953	3	3
chr21	44495982	3	3
chr21	44495997	3	3
chr21	44496018	2	2
chr21	44496321	1	1
chr21	44496361	2	2
chr21	44496373	2	1
chr21	44496381	2	0
chr21	44496397	2	2
chr21	44496403	2	2
chr21	44496602	2	2
chr21	44496611	2	2
chr21	44496618	2	2
chr21	44496644	1	0
chr21	44496657	1	0
chr21	44496665	1	0
chr21	44496677	1	0
chr21	44496704	1	0
chr21	44496718	1	0
chr21	44496829	1	1
chr21	44496832	1	0
chr21	44496840	1	0
chr21	44496992	1	1
chr21	44496996	1	0
chr21	44497012	1	1
chr21	44497238	2	0
chr21	44497291	2	1
chr21	44497366	2	2
chr21	44497379	2	2
chr21	44497777	2	2
chr21	44497783	3	3
chr21	44498000	1	1
chr21	44498383	2	1
chr21	44498409	2	2
chr21	44498428	2	1
chr21	44498431	2	2
chr21	44498471	1	0
chr21	44498497	1	1
chr21	44498507	1	0
chr21	44498522	1	1
chr21	44498669	1	1
chr21	44498701	1	1
chr21	44498712	2	2
chr21	44498739	2	1
chr21	44498753	2	2
chr21	44498776	2	2
chr21	44498784	1	1
chr21	44498874	1	1
chr21	44498909	2	2
chr21	44499013	2	2
chr21	44499021	2	2
chr21	44499087	1	1
chr21	44499121	2	2
chr21	44499136	2	2
chr21	44499173	3	3
chr21	44499175	3	3
chr21	44499189	1	1
chr21	44499247	2	2
chr21	44499253	3	2
chr21	44499276	3	2
chr21	44499296	4	4
chr21	44499331	5	5
chr21	44499360	2	2
chr21	44499369	2	2
chr21	44499374	2	2
chr21	44499394	2	2
chr21	44499398	2	2
chr21	44499402	2	2
chr21	44499424	2	2
chr21	44499436	2	2
chr21	44499451	2	2
chr21	44499487	1	1
chr21	44499501	2	2
chr21	44499510	2	2
chr21	44499529	2	2
chr21	44499573	2	2
chr21	44499626	2	2
chr21	44499637	3	3
chr21	44499677	2	1
chr21	44499706	3	1
chr21	44499740	2	2
chr21	44499768	2	1
chr21	44499776	2	2
chr21	44499778	2	1
chr21	44499787	2	2
chr21	44499799	1	1
chr21	44499827	2	1
chr21	44499855	5	4
chr21	44499887	7	5
chr21	44499890	5	4
chr21	44499909	6	5
chr21	44499914	6	5
chr21	44499923	6	5
chr21	44499940	5	5
chr21	44499952	2	2
chr21	44499959	2	2
chr21	44499978	1	1
chr21	44499997	1	1
chr21	44500008	1	1
chr21	44500010	1	1
chr21	44500063	2	2
chr21	44500075	1	1
chr21	44500176	1	1
chr21	44500290	1	1
chr21	44500302	1	1
chr21	44500320	1	1
chr21	44500352	3	3
chr21	44500362	4	4
chr21	44500370	4	4
chr21	44500408	2	2
chr21	44500419	2	2
chr21	44500496	1	1
chr21	44500499	1	1
chr21	44500514	2	1
chr21	44500586	2	2
chr21	44500606	1	1
chr21	44501103	2	2
chr21	44501391	1	1
chr21	44501652	1	1
chr21	44502081	2	1
chr21	44502093	2	2
chr21	44502095	2	2
chr21	44502146	1	1
chr21	44502153	1	1
chr21	44502191	1	1
chr21	44502214	1	1
chr21	44502234	1	1
chr21	44502740	2	2
chr21	44502765	2	2
chr21	44502775	2	2
chr21	44502787	2	1
chr21	44502805	2	2
chr21	44502886	1	0
chr21	44502897	1	1
chr21	44502910	1	1
chr21	44503015	1	0
chr21	44503021	1	0
chr21	44503032	1	0
chr21	44503067	2	0
chr21	44503107	1	1
chr21	44503113	2	0
chr21	44503124	2	2
chr21	44503153	1	1
chr21	44503159	2	1
chr21	44503181	2	2
chr21	44503214	3	2
chr21	44503228	4	1
chr21	44503245	4	0
chr21	44503280	4	0
chr21	44503291	4	1
chr21	44503320	2	1
chr21	44503337	3	1
chr21	44503366	3	3
chr21	44503372	2	2
chr21	44503383	2	2
chr21	44503386	2	1
chr21	44503458	1	1
chr21	44503464	1	0
chr21	44503475	1	1
chr21	44503504	1	0
chr21	44503532	1	0
chr21	44503585	1	0
chr21	44503798	2	0
chr21	44503809	2	2
chr21	44503824	1	1
chr21	44503838	1	0
chr21	44503866	1	0
chr21	44503919	3	0
chr21	44503930	2	0
chr21	44503933	2	0
chr21	44503959	2	0
chr21	44503976	2	0
chr21	44503979	2	1
chr21	44504006	1	0
chr21	44504012	1	0
chr21	44504058	1	0
chr21	44504127	1	0
chr21	44504174	3	0
chr21	44504221	4	0
chr21	44504227	3	0
chr21	44504238	3	0
chr21	44504255	2	0
chr21	44504295	2	0
chr21	44504301	2	0
chr21	44504347	2	0
chr21	44504358	1	0
chr21	44504392	1	0
chr21	44504403	1	0
chr21	44504525	2	1
chr21	44504531	2	2
chr21	44504572	2	2
chr21	44504578	2	2
chr21	44504713	1	1
chr21	44504719	1	1
chr21	44504760	3	3
chr21	44504766	3	3
chr21	44504800	3	2
chr21	44504810	2	1
chr21	44504817	2	2
chr21	44504857	1	1
chr21	44504923	4	2
chr21	44504980	1	0
chr21	44505486	2	2
chr21	44505510	2	2
chr21	44505529	2	1
chr21	44505659	1	1
chr21	44505663	1	0
chr21	44505719	1	1
chr21	44505724	1	1
chr21	44505806	1	1
chr21	44505869	2	1
chr21	44505961	1	1
chr21	44506054	3	3
chr21	44506058	3	3
chr21	44506104	3	3
chr21	44506284	1	1
chr21	44506295	1	1
chr21	44506331	1	1
chr21	44506345	3	3
chr21	44506351	2	1
chr21	44506375	3	3
chr21	44506440	2	1
chr21	44506469	1	1
chr21	44506542	3	3
chr21	44506580	2	2
chr21	44506649	2	2
chr21	44506659	1	1
chr21	44506673	1	1
chr21	44506679	1	1
chr21	44506785	1	0
chr21	44506798	2	2
chr21	44506804	2	2
chr21	44506807	2	2
chr21	44506836	1	1
chr21	44506845	2	2
chr21	44506864	2	2
chr21	44506870	2	2
chr21	44506902	5	5
chr21	44506936	5	5
chr21	44506968	7	5
chr21	44506992	4	4
chr21	44507004	5	4
chr21	44507048	4	4
chr21	44507050	4	4
chr21	44507052	4	4
chr21	44507069	2	2
chr21	44507078	3	3
chr21	44507086	2	1
chr21	44507112	2	2
chr21	44507120	2	1
chr21	44507148	1	0
chr21	44507177	3	1
chr21	44507423	1	0
chr21	44507429	2	2
chr21	44507606	2	2
chr21	44507608	2	2
chr21	44507637	2	2
chr21	44507653	2	2
chr21	44507658	2	2
chr21	44507799	1	1
chr21	44507807	1	1
chr21	44507832	1	1
chr21	44507835	1	1
chr21	44507840	1	1
chr21	44507874	1	1
chr21	44508110	1	1
chr21	44508131	1	1
chr21	44508151	2	2
chr21	44508166	3	3
chr21	44508170	2	2
chr21	44508178	3	3
chr21	44508190	4	4
chr21	44508205	4	4
chr21	44508210	4	4
chr21	44508218	4	4
chr21	44508296	3	3
chr21	44508379	4	4
chr21	44508405	2	1
chr21	44508424	2	2
chr21	44508509	1	1
chr21	44508515	3	2
chr21	44508538	3	3
chr21	44508558	3	3
chr21	44508621	1	1
chr21	44508641	1	1
chr21	44508646	1	0
chr21	44508651	1	1
chr21	44508673	1	0
chr21	44508736	3	1
chr21	44508756	2	2
chr21	44508773	1	0
chr21	44508822	2	2
chr21	44508830	2	2
chr21	44508844	2	2
chr21	44508866	2	2
chr21	44508878	2	2
chr21	44508882	2	2
chr21	44508885	2	1
chr21	44508956	2	2
chr21	44508969	2	2
chr21	44509000	1	0
chr21	44509104	1	0
chr21	44509192	2	2
chr21	44509237	2	2
chr21	44509239	2	2
chr21	44509245	2	2
chr21	44509254	3	3
chr21	44509263	3	3
chr21	44509308	1	1
chr21	44509380	1	1
chr21	44509384	1	1
chr21	44509426	1	1
chr21	44509430	1	1
chr21	44509448	1	1
chr21	44509452	1	1
chr21	44509536	1	1
chr21	44509540	1	1
chr21	44509558	1	1
chr21	44509562	1	1
chr21	44509771	2	2
chr21	44509837	3	2
chr21	44509844	2	1
chr21	44509936	2	1
chr21	44509952	2	1
chr21	44510058	1	1
chr21	44510089	2	0
chr21	44510103	2	2
chr21	44510207	1	1
chr21	44510253	3	3
chr21	44510265	4	4
chr21	44510269	4	4
chr21	44510295	3	2
chr21	44510301	3	3
chr21	44510312	3	3
chr21	44510341	2	0
chr21	44510345	2	1
chr21	44510379	2	0
chr21	44510412	2	1
chr21	44510432	1	1
chr21	44510467	1	0
chr21	44510476	1	0
chr21	44510493	3	2
chr21	44510505	3	1
chr21	44510546	2	0
chr21	44510584	1	0
chr21	44510587	1	0
chr21	44510595	1	0
chr21	44510599	1	0
chr21	44510639	1	0
chr21	44510645	1	0
chr21	44510649	1	0
chr21	44510658	1	0
chr21	44510672	1	0
chr21	44510675	1	0
chr21	44510682	1	0
chr21	44510686	1	0
chr21	44510860	1	0
chr21	44510863	1	0
chr21	44510866	1	0
chr21	44510874	1	0
chr21	44510877	1	0
chr21	44510883	2	1
chr21	44510889	2	1
chr21	44510911	2	0
chr21	44510919	2	1
chr21	44510921	2	1
chr21	44510944	2	0
chr21	44510979	1	0
chr21	44510996	1	1
chr21	44511029	2	0
chr21	44511077	1	0
chr21	44511205	2	1
chr21	44511300	1	1
chr21	44511316	2	2
chr21	44511669	1	0
chr21	44511685	1	0
chr21	44511762	1	1
chr21	44511803	1	1
chr21	44511812	1	1
chr21	44511900	1	1
chr21	44511958	1	1
chr21	44511995	1	1
chr21	44512041	1	1
chr21	44512233	2	2
chr21	44512255	2	2
chr21	44512278	2	2
chr21	44512426	2	2
chr21	44512549	3	3
chr21	44512565	3	3
chr21	44512616	2	2
chr21	44512618	2	2
chr21	44512623	2	2
chr21	44512688	1	0
chr21	44512750	1	1
chr21	44512774	1	1
chr21	44512826	3	3
chr21	44512866	3	3
chr21	44512914	1	0
chr21	44512920	1	1
chr21	44513027	2	2
chr21	44513173	1	1
chr21	44513181	1	1
chr21	44513189	1	0
chr21	44513285	4	4
chr21	44513466	2	2
chr21	44513477	2	2
chr21	44513512	2	2
chr21	44513562	3	3
chr21	44513608	2	2
chr21	44513653	1	1
chr21	44513716	1	1
chr21	44513996	6	5
chr21	44514007	6	6
chr21	44514022	5	5
chr21	44514286	6	6
chr21	44514361	3	3
chr21	44514373	1	1
chr21	44514415	2	2
chr21	44514446	2	2
chr21	44514463	3	3
chr21	44514519	2	2
chr21	44514629	3	3
chr21	44514631	3	3
chr21	44514639	3	3
chr21	44514651	2	2
chr21	44514819	1	1
chr21	44514913	3	3
chr21	44514962	1	1
chr21	44515374	3	2
chr21	44515395	3	2
chr21	44515401	3	3
chr21	44515433	3	2
chr21	44515498	2	1
chr21	44515524	3	3
chr21	44515534	1	1
chr21	44515561	1	1
chr21	44515611	1	1
chr21	44515669	3	3
chr21	44515671	2	2
chr21	44515693	2	2
chr21	44515731	1	1
chr21	44515745	2	2
chr21	44515754	2	2
chr21	44515763	1	1
chr21	44515770	1	1
chr21	44515781	2	1
chr21	44515811	2	1
chr21	44515831	2	2
chr21	44515834	2	2
chr21	44515915	1	1
chr21	44515930	1	1
chr21	44515935	1	0
chr21	44515987	2	1
chr21	44516018	3	2
chr21	44516028	3	2
chr21	44516032	3	3
chr21	44516039	3	3
chr21	44516042	4	4
chr21	44516133	1	1
chr21	44516310	2	2
chr21	44516431	3	3
chr21	44516444	3	3
chr21	44516458	3	2
chr21	44516555	3	3
chr21	44516557	3	3
chr21	44516572	1	1
chr21	44516578	1	1
chr21	44516662	1	1
chr21	44516687	1	1
chr21	44516699	1	1
chr21	44516794	1	1
chr21	44516819	1	1
chr21	44516912	1	1
chr21	44516918	1	1
chr21	44516944	3	3
chr21	44516957	3	3
chr21	44516979	3	3
chr21	44516998	2	2
chr21	44517018	5	5
chr21	44517052	4	3
chr21	44517090	4	3
chr21	44517117	3	3
chr21	44517318	2	2
chr21	44517402	2	2
chr21	44517459	2	2
chr21	44517523	2	1
chr21	44517619	1	1
chr21	44517691	1	0
chr21	44517710	1	1
chr21	44517723	1	1
chr21	44518320	1	1
chr21	44518336	2	2
chr21	44518379	1	1
chr21	44518434	1	0
chr21	44518469	1	1
chr21	44518557	2	2
chr21	44518595	3	3
chr21	44518632	2	2
chr21	44518634	2	2
chr21	44518664	1	0
chr21	44518690	1	1
chr21	44518717	1	1
chr21	44518861	2	2
chr21	44518865	2	2
chr21	44518920	4	4
chr21	44518932	3	3
chr21	44518945	1	1
chr21	44518949	1	1
chr21	44518997	2	2
chr21	44519007	1	1
chr21	44519067	1	1
chr21	44519273	1	1
chr21	44519322	3	3
chr21	44519359	4	4
chr21	44519361	4	4
chr21	44519366	3	3
chr21	44519405	3	3
chr21	44519534	1	0
chr21	44519562	2	2
chr21	44519569	3	3
chr21	44519581	3	3
chr21	44519634	3	3
chr21	44519698	2	1
chr21	44519725	3	3
chr21	44519756	3	3
chr21	44519773	1	1
chr21	44519855	2	2
chr21	44519861	3	3
chr21	44519896	2	1
chr21	44519917	2	1
chr21	44520016	3	3
chr21	44520035	2	2
chr21	44520058	2	2
chr21	44520086	1	1
chr21	44520133	1	1
chr21	44520139	1	1
chr21	44520152	2	2
chr21	44520194	2	1
chr21	44520208	3	3
chr21	44520244	5	2
chr21	44520398	5	4
chr21	44520415	5	5
chr21	44520451	4	4
chr21	44520463	4	4
chr21	44520481	5	5
chr21	44520513	6	6
chr21	44520524	7	6
chr21	44520541	6	6
chr21	44520551	5	4
chr21	44520573	5	5
chr21	44520575	5	4
chr21	44520587	5	5
chr21	44520596	5	5
chr21	44520622	3	3
chr21	44520675	3	3
chr21	44520912	2	2
chr21	44520921	2	2
chr21	44520931	2	0
chr21	44520971	1	0
chr21	44520991	1	1
chr21	44521026	1	1
chr21	44521069	4	3
chr21	44521134	4	4
chr21	44521165	3	3
chr21	44521168	3	3
chr21	44521196	4	4
chr21	44521227	2	2
chr21	44521241	2	2
chr21	44521256	2	0
chr21	44521263	2	2
chr21	44521276	2	2
chr21	44521316	1	1
chr21	44521378	9	6
chr21	44521425	9	9
chr21	44521430	9	5
chr21	44521440	7	7
chr21	44521445	6	6
chr21	44521454	6	6
chr21	44521508	1	1
chr21	44521532	1	1
chr21	44521534	1	1
chr21	44521572	2	2
chr21	44521624	5	5
chr21	44521665	3	3
chr21	44521836	1	1
chr21	44521859	2	2
chr21	44521870	3	2
chr21	44521883	3	3
chr21	44521920	2	2
chr21	44521934	2	2
chr21	44522017	1	1
chr21	44522023	1	1
chr21	44522026	1	1
chr21	44522035	1	1
chr21	44522053	2	1
chr21	44522061	2	1
chr21	44522069	3	2
chr21	44522095	3	2
chr21	44522110	3	1
chr21	44522173	1	1
chr21	44522176	1	1
chr21	44522206	1	1
chr21	44522213	1	1
chr21	44522223	1	1
chr21	44522239	1	1
chr21	44522272	1	1
chr21	44522387	1	1
chr21	44522410	1	1
chr21	44522423	1	1
chr21	44522432	1	1
chr21	44522532	1	1
chr21	44522597	1	1
chr21	44522627	1	0
chr21	44522662	2	2
chr21	44522700	2	2
chr21	44522747	1	1
chr21	44522807	2	2
chr21	44523347	1	1
chr21	44523492	3	3
chr21	44523512	4	4
chr21	44523575	3	3
chr21	44525216	1	1
chr21	44525334	3	3
chr21	44525517	1	1
chr21	44525527	1	1
chr21	44525582	1	1
chr21	44525600	2	2
chr21	44525627	2	1
chr21	44525658	3	1
chr21	44525672	3	3
chr21	44525698	3	3
chr21	44525715	3	2
chr21	44525719	3	3
chr21	44525856	2	2
chr21	44525864	2	2
chr21	44525940	1	1
chr21	44525949	2	2
chr21	44525970	2	2
chr21	44525979	2	2
chr21	44526179	1	0
chr21	44526221	1	1
chr21	44526264	1	1
chr21	44526337	4	4
chr21	44526358	4	4
chr21	44526373	5	5
chr21	44526800	1	1
chr21	44526848	1	1
chr21	44527028	1	1
chr21	44527046	1	1
chr21	44527074	1	1
chr21	44527078	1	1
chr21	44527085	2	2
chr21	44527141	1	1
chr21	44527147	1	1
chr21	44527167	1	1
chr21	44527175	2	2
chr21	44527186	2	2
chr21	44527228	2	1
chr21	44527334	3	2
chr21	44527357	3	3
chr21	44527369	3	3
chr21	44527384	2	2
chr21	44527387	2	2
chr21	44527401	2	2
chr21	44527440	3	3
chr21	44527498	3	2
chr21	44527532	1	1
chr21	44527542	1	1
chr21	44527619	1	1
chr21	44527628	1	1
chr21	44527639	2	1
chr21	44527655	3	2
chr21	44527660	3	2
chr21	44527788	3	3
chr21	44527804	3	3
chr21	44527833	5	1
chr21	44527842	5	5
chr21	44527864	5	5
chr21	44527889	3	3
chr21	44527916	1	1
chr21	44527922	1	1
chr21	44527965	3	3
chr21	44528022	2	2
chr21	44528029	3	3
chr21	44528098	3	2
chr21	44528100	3	2
chr21	44528269	2	2
chr21	44528332	1	1
chr21	44528461	2	2
chr21	44528473	3	3
chr21	44528502	3	3
chr21	44528527	4	4
chr21	44528539	3	2
chr21	44528546	3	2
chr21	44528564	3	3
chr21	44528571	3	2
chr21	44528640	1	0
chr21	44528692	3	2
chr21	44528746	2	1
chr21	44528770	2	2
chr21	44528776	2	2
chr21	44528834	2	2
chr21	44528889	2	2
chr21	44528951	4	4
chr21	44528954	4	4
chr21	44528975	3	2
chr21	44529071	3	3
chr21	44529084	1	1
chr21	44529106	1	1
chr21	44529111	1	1
chr21	44529173	1	0
chr21	44529199	1	1
chr21	44529225	2	2
chr21	44529228	2	2
chr21	44529317	1	0
chr21	44529558	1	1
chr21	44529661	2	2
chr21	44529671	2	2
chr21	44529699	3	3
chr21	44529731	3	3
chr21	44529755	2	2
chr21	44529778	1	1
chr21	44529819	2	1
chr21	44529838	3	1
chr21	44529857	3	2
chr21	44529874	3	3
chr21	44529880	3	3
chr21	44529885	3	3
chr21	44529915	4	3
chr21	44529925	3	3
chr21	44529985	3	3
chr21	44529987	3	3
chr21	44530005	1	1
chr21	44530016	1	0
chr21	44530045	2	2
chr21	44530056	2	2
chr21	44530688	6	6
chr21	44530709	4	3
chr21	44530765	4	3
chr21	44530832	2	2
chr21	44530915	1	1
chr21	44530919	1	1
chr21	44530946	3	3
chr21	44531003	3	3
chr21	44531227	2	2
chr21	44531332	2	2
chr21	44531351	2	1
chr21	44531359	2	2
chr21	44531385	2	0
chr21	44531394	2	2
chr21	44531412	1	1
chr21	44531480	2	0
chr21	44531553	3	2
chr21	44531576	2	2
chr21	44531621	1	1
chr21	44531738	1	1
chr21	44531812	1	1
chr21	44531821	1	1
chr21	44531827	1	1
chr21	44531843	2	2
chr21	44531867	3	3
chr21	44531880	3	3
chr21	44531899	2	2
chr21	44531919	2	2
chr21	44531925	1	1
chr21	44531932	2	2
chr21	44531938	3	2
chr21	44532002	1	1
chr21	44532114	1	1
chr21	44532145	1	1
chr21	44532222	2	2
chr21	44532250	5	5
chr21	44532290	7	7
chr21	44532309	6	6
chr21	44532315	6	6
chr21	44532320	5	5
chr21	44532367	1	1
chr21	44532389	1	1
chr21	44532483	1	1
chr21	44532575	1	1
chr21	44532777	1	1
chr21	44532796	1	1
chr21	44532799	2	2
chr21	44532808	2	2
chr21	44532815	2	2
chr21	44532821	2	2
chr21	44532905	3	2
chr21	44532911	3	2
chr21	44532935	2	2
chr21	44532948	1	1
chr21	44532992	1	1
chr21	44533016	1	1
chr21	44533033	1	1
chr21	44533148	1	1
chr21	44533167	1	1
chr21	44533197	1	1
chr21	44533231	1	1
chr21	44533262	1	1
chr21	44533606	1	1
chr21	44533609	1	1
chr21	44533615	1	1
chr21	44533670	2	1
chr21	44533693	1	1
chr21	44533701	1	1
chr21	44533708	2	2
chr21	44533725	1	1
chr21	44533731	2	2
chr21	44533760	2	2
chr21	44533777	2	2
chr21	44533784	2	2
chr21	44533796	1	0
chr21	44533809	1	1
chr21	44533812	2	2
chr21	44533816	3	2
chr21	44533824	3	2
chr21	44533826	3	3
chr21	44533862	3	3
chr21	44533869	3	2
chr21	44533884	3	3
chr21	44533903	1	1
chr21	44533917	2	2
chr21	44533934	2	2
chr21	44533950	2	2
chr21	44533969	2	1
chr21	44533975	4	3
chr21	44534049	3	3
chr21	44534062	3	3
chr21	44534064	2	2
chr21	44534350	1	1
chr21	44534535	1	1
chr21	44534543	1	1
chr21	44534647	2	2
chr21	44534675	3	3
chr21	44534804	1	1
chr21	44534882	3	3
chr21	44534886	3	2
chr21	44534902	3	3
chr21	44535063	2	2
chr21	44535124	1	1
chr21	44535465	3	3
chr21	44535469	3	2
chr21	44535539	2	2
chr21	44535552	2	2
chr21	44535572	2	2
chr21	44535594	2	2
chr21	44535621	5	5
chr21	44536197	1	0
chr21	44536201	1	1
chr21	44536252	2	2
chr21	44536255	2	2
chr21	44536262	2	2
chr21	44536311	3	3
chr21	44536587	1	1
chr21	44536608	1	1
chr21	44537616	2	2
chr21	44537718	1	1
chr21	44537871	1	1
chr21	44537908	2	0
chr21	44537916	2	2
chr21	44537952	1	1
chr21	44537960	1	1
chr21	44537962	1	1
chr21	44538068	2	2
chr21	44538095	2	2
chr21	44538099	2	2
chr21	44538135	1	1
chr21	44538151	1	1
chr21	44538230	1	1
chr21	44538242	1	1
chr21	44538267	1	1
chr21	44538273	1	1
chr21	44538313	1	1
chr21	44538315	1	1
chr21	44538456	2	2
chr21	44538489	3	3
chr21	44538518	3	3
chr21	44538536	3	3
chr21	44538566	3	3
chr21	44538582	3	3
chr21	44538595	3	2
chr21	44538599	3	3
chr21	44538603	4	4
chr21	44538645	3	3
chr21	44538665	1	1
chr21	44538759	1	1
chr21	44538783	2	2
chr21	44538827	1	1
chr21	44539259	2	2
chr21	44539311	1	0
chr21	44539315	1	1
chr21	44539356	1	1
chr21	44539360	1	1
chr21	44539424	5	5
chr21	44539429	5	5
chr21	44539441	4	4
chr21	44539457	4	4
chr21	44539497	2	2
chr21	44539547	2	2
chr21	44539588	2	2
chr21	44539592	3	2
chr21	44539598	3	3
chr21	44539996	1	1
chr21	44540034	1	0
chr21	44540039	1	1
chr21	44540054	1	1
chr21	44540108	3	3
chr21	44540117	1	1
chr21	44540129	1	1
chr21	44540142	2	2
chr21	44540144	2	2
chr21	44540176	1	1
chr21	44540333	1	1
chr21	44540465	3	3
chr21	44540481	1	1
chr21	44540502	2	2
chr21	44540570	3	3
chr21	44540574	3	2
chr21	44540582	3	3
chr21	44540598	3	2
chr21	44540656	3	3
chr21	44540682	2	2
chr21	44540796	1	0
chr21	44540806	1	1
chr21	44540821	2	1
chr21	44540835	3	3
chr21	44540857	3	3
chr21	44541052	3	2
chr21	44541060	3	2
chr21	44541093	4	1
chr21	44541150	3	1
chr21	44541309	2	1
chr21	44541311	2	1
chr21	44541371	1	1
chr21	44541455	2	0
chr21	44541464	2	1
chr21	44541504	2	2
chr21	44542013	1	1
chr21	44543576	1	1
chr21	44544132	1	1
chr21	44544776	1	0
chr21	44544849	4	2
chr21	44545115	1	1
chr21	44545146	1	1
chr21	44545174	1	1
chr21	44545234	1	1
chr21	44545266	1	1
chr21	44545272	1	1
chr21	44546365	2	1
chr21	44546563	1	1
chr21	44546619	1	1
chr21	44546623	1	1
chr21	44546695	3	3
chr21	44546769	1	1
chr21	44547353	2	2
chr21	44547738	2	0
chr21	44547753	4	1
chr21	44547922	1	1
chr21	44548496	1	1
chr21	44548525	1	0
chr21	44548551	1	1
chr21	44548559	2	2
chr21	44548609	2	2
chr21	44548650	2	2
chr21	44548657	2	2
chr21	44548663	2	1
chr21	44548705	1	0
chr21	44548733	1	1
chr21	44548753	1	1
chr21	44548756	1	1
chr21	44548942	1	1
chr21	44548953	1	1
chr21	44548957	1	1
chr21	44549024	1	0
chr21	44549033	1	1
chr21	44549077	2	2
chr21	44549118	1	0
chr21	44549143	1	1
