chr	pos 	N	X
chr21	45375690	2	2
chr21	45375923	4	3
chr21	45376690	1	1
chr21	45376732	2	2
chr21	45376892	2	2
chr21	45377052	1	1
chr21	45377340	1	0
chr21	45377422	2	2
chr21	45377473	2	0
chr21	45377569	1	1
chr21	45377617	3	3
chr21	45377938	1	1
chr21	45377958	1	1
chr21	45377984	1	1
chr21	45378329	2	1
chr21	45378344	2	1
chr21	45378356	1	0
chr21	45378368	1	1
chr21	45378376	1	0
chr21	45378574	2	0
chr21	45378702	2	1
chr21	45378750	3	1
chr21	45378885	4	4
chr21	45378893	4	3
chr21	45378912	3	2
chr21	45379048	2	2
chr21	45379053	2	2
chr21	45379208	1	1
chr21	45379234	1	1
chr21	45379239	1	1
chr21	45379270	2	2
chr21	45379287	2	2
chr21	45379296	2	1
chr21	45379315	2	2
chr21	45379329	2	2
chr21	45379563	2	2
chr21	45379651	1	1
chr21	45379716	3	1
chr21	45379756	3	2
chr21	45379764	3	1
chr21	45379946	1	1
chr21	45379993	1	1
chr21	45379997	1	0
chr21	45380011	1	1
chr21	45380020	1	1
chr21	45380033	2	2
chr21	45380037	2	2
chr21	45380081	2	2
chr21	45380099	2	2
chr21	45380107	2	2
chr21	45380194	1	1
chr21	45380203	2	2
chr21	45380230	2	2
chr21	45380239	2	2
chr21	45380243	2	2
chr21	45380247	2	2
chr21	45380257	1	1
chr21	45380266	1	1
chr21	45380275	1	1
chr21	45380279	1	1
chr21	45380283	1	1
chr21	45380383	1	1
chr21	45380387	1	1
chr21	45380391	1	1
chr21	45380399	1	1
chr21	45380408	1	1
chr21	45380417	1	1
chr21	45380421	1	1
chr21	45380425	1	1
chr21	45380435	1	1
chr21	45380444	1	1
chr21	45380453	1	1
chr21	45380457	1	1
chr21	45380461	1	1
chr21	45380497	1	1
chr21	45380507	1	1
chr21	45380516	1	1
chr21	45380525	1	1
chr21	45380529	1	1
chr21	45380533	1	1
chr21	45380541	1	1
chr21	45380550	1	1
chr21	45380559	1	1
chr21	45380563	1	1
chr21	45380567	1	1
chr21	45380575	1	1
chr21	45380584	1	1
chr21	45380620	1	1
chr21	45380625	1	1
chr21	45380629	1	1
chr21	45380637	1	1
chr21	45380645	1	1
chr21	45380681	1	1
chr21	45380690	2	2
chr21	45380703	2	1
chr21	45380711	1	1
chr21	45380720	1	1
chr21	45380754	2	2
chr21	45380763	3	3
chr21	45380767	3	3
chr21	45380824	3	0
chr21	45380841	3	3
chr21	45380851	3	2
chr21	45380875	2	2
chr21	45380884	2	2
chr21	45380888	2	1
chr21	45380891	1	1
chr21	45381114	3	3
chr21	45381149	4	4
chr21	45381158	5	5
chr21	45381169	4	2
chr21	45381241	5	4
chr21	45381257	5	3
chr21	45381300	3	3
chr21	45381342	3	2
chr21	45381352	3	3
chr21	45381359	3	3
chr21	45381366	3	3
chr21	45381370	3	3
chr21	45381424	1	1
chr21	45381453	3	3
chr21	45381474	3	3
chr21	45381476	3	1
chr21	45381482	4	4
chr21	45381536	2	2
chr21	45381590	1	1
chr21	45381597	1	0
chr21	45381630	1	1
chr21	45381637	1	1
chr21	45381804	3	2
chr21	45381861	4	4
chr21	45381884	3	3
chr21	45381903	1	1
chr21	45381920	1	1
chr21	45382089	1	1
chr21	45382112	2	2
chr21	45382114	2	2
chr21	45382137	2	1
chr21	45382157	4	3
chr21	45382188	4	4
chr21	45382229	1	1
chr21	45382249	1	1
chr21	45382253	1	1
chr21	45382259	1	1
chr21	45382269	1	1
chr21	45382304	2	2
chr21	45382332	3	0
chr21	45382362	2	2
chr21	45382386	2	2
chr21	45382417	1	1
chr21	45382455	1	1
chr21	45382473	1	1
chr21	45382618	5	5
chr21	45382672	4	4
chr21	45382754	3	3
chr21	45382783	3	3
chr21	45382813	2	2
chr21	45382822	2	2
chr21	45382854	1	0
chr21	45382887	1	1
chr21	45382899	1	1
chr21	45382908	1	1
chr21	45382926	1	1
chr21	45382930	1	1
chr21	45383116	1	0
chr21	45383160	3	2
chr21	45383314	2	1
chr21	45383320	2	1
chr21	45383429	5	4
chr21	45383436	4	3
chr21	45383464	1	0
chr21	45383498	1	1
chr21	45383546	3	3
chr21	45383614	3	1
chr21	45383685	1	1
chr21	45383702	2	1
chr21	45383723	2	2
chr21	45383742	2	2
chr21	45383744	3	1
chr21	45383751	3	1
chr21	45383779	2	1
chr21	45383826	1	0
chr21	45383837	1	1
chr21	45383879	1	0
chr21	45383927	1	0
chr21	45383980	2	0
chr21	45384025	3	1
chr21	45384055	3	1
chr21	45384065	3	2
chr21	45384068	4	3
chr21	45384070	3	1
chr21	45384073	4	2
chr21	45384085	4	1
chr21	45384090	4	0
chr21	45384115	3	2
chr21	45384119	3	2
chr21	45384130	3	1
chr21	45384136	3	3
chr21	45384157	3	2
chr21	45384174	2	2
chr21	45384201	1	1
chr21	45384266	1	1
chr21	45384282	1	1
chr21	45384306	1	1
chr21	45384670	1	1
chr21	45384673	1	1
chr21	45384682	1	0
chr21	45384699	1	1
chr21	45384701	1	1
chr21	45384802	2	2
chr21	45384819	1	1
chr21	45384827	1	1
chr21	45384829	1	1
chr21	45384832	1	1
chr21	45384835	1	1
chr21	45384978	2	0
chr21	45385064	3	1
chr21	45385068	1	1
chr21	45385144	3	3
chr21	45385243	1	0
chr21	45385247	1	1
chr21	45385304	1	1
chr21	45385374	3	2
chr21	45385384	2	2
chr21	45385421	1	1
chr21	45385437	2	2
chr21	45385467	1	1
chr21	45385495	2	2
chr21	45385505	2	2
chr21	45385612	2	2
chr21	45385669	2	2
chr21	45385673	2	2
chr21	45385798	1	0
chr21	45385823	1	1
chr21	45385832	1	1
chr21	45385861	1	1
chr21	45385875	1	1
chr21	45385882	1	1
chr21	45385886	1	1
chr21	45385893	1	1
chr21	45385958	1	1
chr21	45385971	1	1
chr21	45385980	2	1
chr21	45385989	2	2
chr21	45386027	2	2
chr21	45386088	1	1
chr21	45386157	1	1
chr21	45386161	1	0
chr21	45386303	1	1
chr21	45386307	1	1
chr21	45386403	1	1
chr21	45386406	1	1
chr21	45386450	2	1
chr21	45386455	2	2
chr21	45386475	1	1
chr21	45386611	2	2
chr21	45386621	2	2
chr21	45386685	2	1
chr21	45386766	1	1
chr21	45386769	1	1
chr21	45386792	1	1
chr21	45386839	3	3
chr21	45386845	3	3
chr21	45386885	4	3
chr21	45386891	4	4
chr21	45386899	3	3
chr21	45386908	3	3
chr21	45386936	3	3
chr21	45386946	2	2
chr21	45387015	2	0
chr21	45387076	1	0
chr21	45387195	1	0
chr21	45387215	1	1
chr21	45387321	2	2
chr21	45387367	1	1
chr21	45387380	1	1
chr21	45387391	2	2
chr21	45387427	1	1
chr21	45387434	1	1
chr21	45387479	1	1
chr21	45387521	1	1
chr21	45387626	2	2
chr21	45387640	2	2
chr21	45387648	2	2
chr21	45387664	2	2
chr21	45387680	2	2
chr21	45387702	1	1
chr21	45387722	1	0
chr21	45387734	2	2
chr21	45387784	3	3
chr21	45387790	2	2
chr21	45387953	1	0
chr21	45387979	1	1
chr21	45387987	1	1
chr21	45388007	2	2
chr21	45388070	2	0
chr21	45388151	2	2
chr21	45388245	4	3
chr21	45388284	3	3
chr21	45388362	1	0
chr21	45388371	1	1
chr21	45388432	1	1
chr21	45388544	3	2
chr21	45388620	1	1
chr21	45388780	3	2
chr21	45388787	3	3
chr21	45388793	3	2
chr21	45388826	2	1
chr21	45388830	2	2
chr21	45388883	1	1
chr21	45388893	1	1
chr21	45388899	1	1
chr21	45388968	2	0
chr21	45388974	2	2
chr21	45389010	3	3
chr21	45389043	2	1
chr21	45389049	2	2
chr21	45389689	1	1
chr21	45389715	1	1
chr21	45389901	3	3
chr21	45390094	1	0
chr21	45390135	2	2
chr21	45390157	3	3
chr21	45390160	3	3
chr21	45390204	2	2
chr21	45390233	1	0
chr21	45390413	1	1
chr21	45390453	1	1
chr21	45390468	1	1
chr21	45390504	2	2
chr21	45390540	2	2
chr21	45390552	2	0
chr21	45390555	2	2
chr21	45390582	2	2
chr21	45390640	2	2
chr21	45390643	2	2
chr21	45390648	2	2
chr21	45390656	3	3
chr21	45390663	3	3
chr21	45390669	3	3
chr21	45390686	2	2
chr21	45390716	3	3
chr21	45390738	4	2
chr21	45390744	2	2
chr21	45390802	2	2
chr21	45390854	1	1
chr21	45390860	1	0
chr21	45390951	1	1
chr21	45390964	1	1
chr21	45390985	1	1
chr21	45391016	1	1
chr21	45391266	1	1
chr21	45391297	1	1
chr21	45391327	1	1
chr21	45391398	1	1
chr21	45391409	1	1
chr21	45391436	1	0
chr21	45391494	2	2
chr21	45391517	2	2
chr21	45391529	3	3
chr21	45391574	4	3
chr21	45391582	3	3
chr21	45391598	1	1
chr21	45391649	1	1
chr21	45391657	1	1
chr21	45391677	1	1
chr21	45391803	1	0
chr21	45391895	4	4
chr21	45392062	1	1
chr21	45392084	3	3
chr21	45392100	3	2
chr21	45392118	3	3
chr21	45392173	1	1
chr21	45392204	1	1
chr21	45392235	1	1
chr21	45392267	1	1
chr21	45392466	2	1
chr21	45392522	3	3
chr21	45392536	2	2
chr21	45392539	1	1
chr21	45392559	1	1
chr21	45392571	1	1
chr21	45392575	1	1
chr21	45392618	1	1
chr21	45392630	1	1
chr21	45392651	1	1
chr21	45392701	1	0
chr21	45392730	3	3
chr21	45392748	3	2
chr21	45392754	3	3
chr21	45392773	4	4
chr21	45392844	1	0
chr21	45392858	1	1
chr21	45393056	2	2
chr21	45393081	2	1
chr21	45393086	2	2
chr21	45393092	1	1
chr21	45393203	1	1
chr21	45393212	1	1
chr21	45393230	2	2
chr21	45393239	1	1
chr21	45393242	1	1
chr21	45393267	1	1
chr21	45393284	1	1
chr21	45393296	1	1
chr21	45393530	3	3
chr21	45393589	3	3
chr21	45393596	4	4
chr21	45393718	1	1
chr21	45394095	1	1
chr21	45394120	1	1
chr21	45394266	1	0
chr21	45394316	5	5
chr21	45394344	5	5
chr21	45394359	4	3
chr21	45394451	1	1
chr21	45394478	1	1
chr21	45394512	2	1
chr21	45394534	2	1
chr21	45394575	1	1
chr21	45394905	1	1
chr21	45395122	2	2
chr21	45395178	1	1
chr21	45395265	1	1
chr21	45395357	2	2
chr21	45395894	1	1
chr21	45395916	1	1
chr21	45395971	2	2
chr21	45395989	1	1
chr21	45396003	1	1
chr21	45396012	1	1
chr21	45396021	1	1
chr21	45396049	1	1
chr21	45396126	3	2
chr21	45396160	2	2
chr21	45396166	3	3
chr21	45396216	1	1
chr21	45396228	1	0
chr21	45396358	2	2
chr21	45396469	1	1
chr21	45396474	1	1
chr21	45396478	1	1
chr21	45396511	1	1
chr21	45396528	1	1
chr21	45396737	1	1
chr21	45396745	1	1
chr21	45396783	1	1
chr21	45396793	1	1
chr21	45396825	2	2
chr21	45396959	2	2
chr21	45397085	1	1
chr21	45397334	1	1
chr21	45397616	1	0
chr21	45397708	1	1
chr21	45397876	1	1
chr21	45398311	1	1
chr21	45398357	1	1
chr21	45398362	1	1
chr21	45398395	1	1
chr21	45398481	2	2
chr21	45398519	2	1
chr21	45398521	2	2
chr21	45398650	1	1
chr21	45399002	2	1
chr21	45399026	2	2
chr21	45399056	2	2
chr21	45399678	2	0
chr21	45399715	2	2
chr21	45399807	5	5
chr21	45399854	4	3
chr21	45399866	4	4
chr21	45399893	3	3
chr21	45399899	2	2
chr21	45399910	1	1
chr21	45400001	4	4
chr21	45400053	3	3
chr21	45400070	3	3
chr21	45400257	1	1
chr21	45400762	2	2
chr21	45401257	1	1
chr21	45401259	1	1
chr21	45401561	2	2
chr21	45401576	2	2
chr21	45401584	2	1
chr21	45402111	1	1
chr21	45402238	2	2
chr21	45402361	2	2
chr21	45402368	2	2
chr21	45402381	1	1
chr21	45402386	1	1
chr21	45402534	1	1
chr21	45402597	2	2
chr21	45402609	2	2
chr21	45402635	2	2
chr21	45402752	1	0
chr21	45402756	1	1
chr21	45402840	2	1
chr21	45402860	2	2
chr21	45402867	2	2
chr21	45402891	2	2
chr21	45402909	1	1
chr21	45402924	2	2
chr21	45402955	2	1
chr21	45403006	1	1
chr21	45403106	1	1
chr21	45403125	1	1
chr21	45403263	2	2
chr21	45403294	4	3
chr21	45403931	2	0
chr21	45403938	2	0
chr21	45403954	5	2
chr21	45403970	5	2
chr21	45404043	3	0
chr21	45404045	4	0
chr21	45404051	4	1
chr21	45404071	3	1
chr21	45404138	1	0
chr21	45404147	1	0
chr21	45404211	1	0
chr21	45404242	1	0
chr21	45404460	1	1
chr21	45404617	1	0
chr21	45404621	1	0
chr21	45404635	1	0
chr21	45404637	1	0
chr21	45404641	1	0
chr21	45404649	1	0
chr21	45404657	1	0
chr21	45404683	2	0
chr21	45404688	1	0
chr21	45404697	1	0
chr21	45404710	1	0
chr21	45404715	1	0
chr21	45404724	2	0
chr21	45404726	2	0
chr21	45404756	3	0
chr21	45404767	2	0
chr21	45404786	3	0
chr21	45404793	3	0
chr21	45404796	3	0
chr21	45404803	3	0
chr21	45404817	2	0
chr21	45404837	3	0
chr21	45404839	3	0
chr21	45404851	2	0
chr21	45404868	2	0
chr21	45404876	2	0
chr21	45404880	2	0
chr21	45404889	2	0
chr21	45404894	2	0
chr21	45404899	2	0
chr21	45404907	2	0
chr21	45404911	2	0
chr21	45404917	1	0
chr21	45405133	1	0
chr21	45405144	1	0
chr21	45405147	2	1
chr21	45405150	2	0
chr21	45405159	2	0
chr21	45405161	2	0
chr21	45405164	2	0
chr21	45405169	2	0
chr21	45405173	3	0
chr21	45405182	3	0
chr21	45405184	3	0
chr21	45405187	3	0
chr21	45405204	4	0
chr21	45405206	4	0
chr21	45405209	4	0
chr21	45405215	2	0
chr21	45405235	1	0
chr21	45405238	1	0
chr21	45405249	1	0
chr21	45405257	1	0
chr21	45405275	1	0
chr21	45405307	1	0
chr21	45405309	1	0
chr21	45405316	1	0
chr21	45405320	1	0
chr21	45405329	1	0
chr21	45405336	2	0
chr21	45405338	2	0
chr21	45405349	3	0
chr21	45405361	3	0
chr21	45405372	3	0
chr21	45405374	3	0
chr21	45405396	4	0
chr21	45405398	5	0
chr21	45405401	5	0
chr21	45405404	5	0
chr21	45405407	5	0
chr21	45405418	5	0
chr21	45405424	5	1
chr21	45405426	5	1
chr21	45405445	4	0
chr21	45405452	4	0
chr21	45405454	4	0
chr21	45405456	4	0
chr21	45405463	3	0
chr21	45405465	3	0
chr21	45405482	2	0
chr21	45405486	1	0
chr21	45405491	1	0
chr21	45405501	1	0
chr21	45405503	1	0
chr21	45405506	1	0
chr21	45405513	1	0
chr21	45405543	1	0
chr21	45405547	1	0
chr21	45405562	1	0
chr21	45405567	1	0
chr21	45405571	1	0
chr21	45405588	1	0
chr21	45405600	1	0
chr21	45405602	1	0
chr21	45405604	1	0
chr21	45405613	1	0
chr21	45405616	2	0
chr21	45405622	1	0
chr21	45405626	1	0
chr21	45405631	1	0
chr21	45405636	1	0
chr21	45405645	1	0
chr21	45405653	1	0
chr21	45405670	2	0
chr21	45405672	2	0
chr21	45405679	3	0
chr21	45405684	3	0
chr21	45405695	3	0
chr21	45405697	3	0
chr21	45405702	3	1
chr21	45405706	2	0
chr21	45405710	2	0
chr21	45405719	3	0
chr21	45405721	3	1
chr21	45405723	2	0
chr21	45405730	2	0
chr21	45405738	2	0
chr21	45405740	2	0
chr21	45405744	1	0
chr21	45405747	1	0
chr21	45405753	1	0
chr21	45405756	1	0
chr21	45405762	2	0
chr21	45405772	2	0
chr21	45405777	2	0
chr21	45405783	2	0
chr21	45405785	3	0
chr21	45405793	3	0
chr21	45405800	3	0
chr21	45405802	3	0
chr21	45405812	2	0
chr21	45405815	2	1
chr21	45405820	2	0
chr21	45405826	3	0
chr21	45405832	3	0
chr21	45405837	3	0
chr21	45405840	3	0
chr21	45405847	3	0
chr21	45405857	3	0
chr21	45405859	3	0
chr21	45405863	3	0
chr21	45405870	3	0
chr21	45405873	4	0
chr21	45405878	3	0
chr21	45405880	3	0
chr21	45405885	3	0
chr21	45405888	3	0
chr21	45405894	3	0
chr21	45405896	4	0
chr21	45405920	3	0
chr21	45405923	3	0
chr21	45405925	3	0
chr21	45405930	4	0
chr21	45405941	4	0
chr21	45405953	4	0
chr21	45405956	4	0
chr21	45405976	3	0
chr21	45405978	3	0
chr21	45405982	4	0
chr21	45405985	3	0
chr21	45405993	4	0
chr21	45406000	4	0
chr21	45406002	4	0
chr21	45406022	4	0
chr21	45406026	5	1
chr21	45406029	5	1
chr21	45406031	4	0
chr21	45406033	4	0
chr21	45406038	4	0
chr21	45406058	4	0
chr21	45406066	3	0
chr21	45406069	4	0
chr21	45406075	3	1
chr21	45406078	2	1
chr21	45406085	3	0
chr21	45406089	3	0
chr21	45406091	3	1
chr21	45406098	2	0
chr21	45406103	2	0
chr21	45406105	2	0
chr21	45406112	3	0
chr21	45406138	2	0
chr21	45406167	1	0
chr21	45406266	2	1
chr21	45406268	2	1
chr21	45406284	2	0
chr21	45406294	2	0
chr21	45406303	3	0
chr21	45406313	3	0
chr21	45406318	3	0
chr21	45406342	3	0
chr21	45406378	2	0
chr21	45406418	2	0
chr21	45406510	1	0
chr21	45406556	1	0
chr21	45406560	1	0
chr21	45406567	1	0
chr21	45406581	1	0
chr21	45406583	1	0
chr21	45406696	1	0
chr21	45406711	1	1
chr21	45406737	1	0
chr21	45406753	1	0
chr21	45406836	1	0
chr21	45406838	1	0
chr21	45406914	1	0
chr21	45407022	1	1
chr21	45407043	1	1
chr21	45407098	1	1
chr21	45407125	1	0
chr21	45407132	1	0
chr21	45407181	1	0
chr21	45407237	2	2
chr21	45407410	1	1
chr21	45407488	4	4
chr21	45407562	2	1
chr21	45407571	2	2
chr21	45407643	1	0
chr21	45407670	1	1
chr21	45407862	6	6
chr21	45407922	6	5
chr21	45407949	5	4
chr21	45407952	4	4
chr21	45407963	3	3
chr21	45407976	4	4
chr21	45407978	4	2
chr21	45408261	1	0
chr21	45408303	5	3
chr21	45408305	5	5
chr21	45408379	2	2
chr21	45408385	1	1
chr21	45408498	2	0
chr21	45408540	2	2
chr21	45408657	1	1
chr21	45408694	2	1
chr21	45408729	2	1
chr21	45408779	3	2
chr21	45408800	2	2
chr21	45408815	2	1
chr21	45408976	1	1
chr21	45409084	1	1
chr21	45409174	2	2
chr21	45409197	1	1
chr21	45409256	1	1
chr21	45409259	1	1
chr21	45409285	1	1
chr21	45409342	3	3
chr21	45409352	2	2
chr21	45409585	2	2
chr21	45409613	2	2
chr21	45409643	3	3
chr21	45409685	3	3
chr21	45409701	3	3
chr21	45409752	1	0
chr21	45409791	1	0
chr21	45409795	1	1
chr21	45409850	1	1
chr21	45409857	3	1
chr21	45409908	4	4
chr21	45409915	4	3
chr21	45409938	4	4
chr21	45409948	3	3
chr21	45409957	3	3
chr21	45409963	2	1
chr21	45409975	1	1
chr21	45410076	1	0
chr21	45410092	1	1
chr21	45410103	1	1
chr21	45410114	4	4
chr21	45410117	4	4
chr21	45410119	4	4
chr21	45410130	3	3
chr21	45410135	3	3
chr21	45410163	2	2
chr21	45410332	1	1
chr21	45410349	1	1
chr21	45410352	1	1
chr21	45410378	1	1
chr21	45410390	1	1
chr21	45410405	1	1
chr21	45410706	1	1
chr21	45410950	1	1
chr21	45410980	2	2
chr21	45411072	2	2
chr21	45411141	5	5
chr21	45411154	4	4
chr21	45411232	1	1
chr21	45411360	2	2
chr21	45411369	1	1
chr21	45411463	1	1
chr21	45411471	1	1
chr21	45411481	1	1
chr21	45411512	1	1
chr21	45411536	2	2
chr21	45411552	1	1
chr21	45411572	1	1
chr21	45411575	1	1
chr21	45411584	1	1
chr21	45411604	1	1
chr21	45411615	1	1
chr21	45411639	1	1
chr21	45411642	1	1
chr21	45411682	1	1
chr21	45411829	1	1
chr21	45411832	1	0
chr21	45411854	1	0
chr21	45411958	1	1
chr21	45411987	2	1
chr21	45411990	2	0
chr21	45412006	3	3
chr21	45412011	3	3
chr21	45412018	3	3
chr21	45412038	3	3
chr21	45412051	2	2
chr21	45412054	2	2
chr21	45412073	1	1
chr21	45412086	1	1
chr21	45412121	1	1
chr21	45412169	1	1
chr21	45412430	1	1
chr21	45412493	1	1
chr21	45412640	1	1
chr21	45412712	3	2
chr21	45412767	2	2
chr21	45412789	1	1
chr21	45412866	2	2
chr21	45412905	2	2
chr21	45412958	1	0
chr21	45412980	1	0
chr21	45413019	2	0
chr21	45413058	2	1
chr21	45413194	1	0
chr21	45413213	1	1
chr21	45413254	2	1
chr21	45413256	2	2
chr21	45413319	2	2
chr21	45413321	2	2
chr21	45413326	2	1
chr21	45413332	2	1
chr21	45413344	1	1
chr21	45413368	1	1
chr21	45413377	2	2
chr21	45413379	3	3
chr21	45413430	3	2
chr21	45413454	3	2
chr21	45413459	3	2
chr21	45413467	3	1
chr21	45413494	2	1
chr21	45413513	2	0
chr21	45413615	1	1
chr21	45413663	2	0
chr21	45413676	2	0
chr21	45413682	2	1
chr21	45413886	4	4
chr21	45413941	3	2
chr21	45413994	2	1
chr21	45414109	1	1
chr21	45414151	3	2
chr21	45414328	1	1
chr21	45414397	1	1
chr21	45414422	3	2
chr21	45414518	4	1
chr21	45414543	3	3
chr21	45414564	2	2
chr21	45414573	2	2
chr21	45414577	2	2
chr21	45414642	1	1
chr21	45414680	1	1
chr21	45414718	1	1
chr21	45414765	2	2
chr21	45414773	2	2
chr21	45414785	3	3
chr21	45414798	3	3
chr21	45414812	3	2
chr21	45414826	2	2
chr21	45414900	3	3
chr21	45414908	4	4
chr21	45414967	1	1
chr21	45415030	2	2
chr21	45415037	2	2
chr21	45415132	1	1
chr21	45415135	1	1
chr21	45415151	2	2
chr21	45415197	3	3
chr21	45415238	2	2
chr21	45415279	1	0
chr21	45415347	1	1
chr21	45415354	1	1
chr21	45415465	2	1
chr21	45415474	2	1
chr21	45415505	2	2
chr21	45415513	2	2
chr21	45415516	2	2
chr21	45415521	2	2
chr21	45415547	1	0
chr21	45415709	1	0
chr21	45415740	1	0
chr21	45415754	1	0
chr21	45415783	1	1
chr21	45415792	2	2
chr21	45415817	2	2
chr21	45415827	2	1
chr21	45415874	1	1
chr21	45415910	1	1
chr21	45415917	1	1
chr21	45415935	2	2
chr21	45415953	2	2
chr21	45415963	2	2
chr21	45415981	2	0
chr21	45415984	2	2
chr21	45416032	1	1
chr21	45416050	2	2
chr21	45416094	2	2
chr21	45416105	3	3
chr21	45416124	5	5
chr21	45416142	4	4
chr21	45416164	4	4
chr21	45416180	4	4
chr21	45416351	1	1
chr21	45416366	1	1
chr21	45416384	2	2
chr21	45416423	1	1
chr21	45416425	1	1
chr21	45416433	1	1
chr21	45416453	1	1
chr21	45416463	1	1
chr21	45416535	1	1
chr21	45416540	1	1
chr21	45416607	1	1
chr21	45416609	1	0
chr21	45416636	1	1
chr21	45416915	1	0
chr21	45416960	1	0
chr21	45417071	1	0
chr21	45417099	2	2
chr21	45417295	1	1
chr21	45417305	1	1
chr21	45417382	1	1
chr21	45417386	1	1
chr21	45417422	1	1
chr21	45417462	3	3
chr21	45417501	1	1
chr21	45417506	1	1
chr21	45417517	3	3
chr21	45417527	2	2
chr21	45417571	4	4
chr21	45417573	3	3
chr21	45417674	2	2
chr21	45417690	3	2
chr21	45417696	3	3
chr21	45417700	3	3
chr21	45417734	4	4
chr21	45417964	1	1
chr21	45418007	3	3
chr21	45418016	4	3
chr21	45418037	4	4
chr21	45418043	4	4
chr21	45418050	3	3
chr21	45418056	2	2
chr21	45418061	2	2
chr21	45418080	2	2
chr21	45418087	3	3
chr21	45418099	2	2
chr21	45418156	3	3
chr21	45418168	5	5
chr21	45418206	6	6
chr21	45418213	4	4
chr21	45418223	5	5
chr21	45418263	4	4
chr21	45418270	4	3
chr21	45418277	4	4
chr21	45418294	4	4
chr21	45418307	3	3
chr21	45418315	4	4
chr21	45418324	2	2
chr21	45418337	2	2
chr21	45418394	1	1
chr21	45418467	1	1
chr21	45418487	2	1
chr21	45418503	4	4
chr21	45418506	4	3
chr21	45418514	4	4
chr21	45418531	5	5
chr21	45418565	4	4
chr21	45418577	3	3
chr21	45418580	2	2
chr21	45418605	1	1
chr21	45418610	1	1
chr21	45418630	1	1
chr21	45418643	1	1
chr21	45418744	1	1
chr21	45418785	2	1
chr21	45418796	2	2
chr21	45418812	2	2
chr21	45418828	2	2
chr21	45418836	2	2
chr21	45418841	2	2
chr21	45418902	2	2
chr21	45418906	2	2
chr21	45418971	1	1
chr21	45419064	1	1
chr21	45419140	2	2
chr21	45419146	2	2
chr21	45419284	1	1
chr21	45419294	1	0
chr21	45419302	1	1
chr21	45419312	1	1
chr21	45419320	1	1
chr21	45419352	1	1
chr21	45419354	1	1
chr21	45419360	1	1
chr21	45419494	1	1
chr21	45419508	1	1
chr21	45419595	1	1
chr21	45419629	1	1
chr21	45419654	1	1
chr21	45419798	1	1
chr21	45419829	1	1
chr21	45419912	1	1
chr21	45419916	2	2
chr21	45419924	2	2
chr21	45419936	1	1
chr21	45419943	1	1
chr21	45420055	1	1
chr21	45420061	1	1
chr21	45420068	1	1
chr21	45420079	1	0
chr21	45420142	1	1
chr21	45420151	2	2
chr21	45420161	2	2
chr21	45420179	1	1
chr21	45420188	1	1
chr21	45420240	1	1
chr21	45420287	4	4
chr21	45420298	4	4
chr21	45420307	3	3
chr21	45420328	4	4
chr21	45420346	2	2
chr21	45420358	1	1
chr21	45420425	1	1
chr21	45420437	1	1
chr21	45420448	3	2
chr21	45420467	3	2
chr21	45420497	3	2
chr21	45420508	5	4
chr21	45420516	5	5
chr21	45420560	4	3
chr21	45420608	1	0
chr21	45420760	1	1
chr21	45420907	2	1
chr21	45421021	1	1
chr21	45421032	1	1
chr21	45421077	2	2
chr21	45421101	1	1
chr21	45421107	1	1
chr21	45421165	2	2
chr21	45421204	1	1
chr21	45421213	1	1
chr21	45421289	4	4
chr21	45421313	5	5
chr21	45421319	5	5
chr21	45421327	5	5
chr21	45421390	2	2
chr21	45421412	2	2
chr21	45421416	2	1
chr21	45421458	3	2
chr21	45421469	3	3
chr21	45421482	2	2
chr21	45421484	2	2
chr21	45421508	2	2
chr21	45421510	2	2
chr21	45421692	1	0
chr21	45421703	1	0
chr21	45421771	4	4
chr21	45421836	5	5
chr21	45421908	2	2
chr21	45421996	3	3
chr21	45422000	3	3
chr21	45422005	3	3
chr21	45422010	3	3
chr21	45422057	3	3
chr21	45422108	2	2
chr21	45422270	2	2
chr21	45422373	2	1
chr21	45422379	2	2
chr21	45422387	2	2
chr21	45422490	2	2
chr21	45422501	2	2
chr21	45422519	2	2
chr21	45422526	2	2
chr21	45422528	2	2
chr21	45422531	2	2
chr21	45422625	1	1
chr21	45422628	1	1
chr21	45422642	1	1
chr21	45422651	1	1
chr21	45423041	1	1
chr21	45423060	2	2
chr21	45423103	1	1
chr21	45423109	1	1
chr21	45423113	1	1
chr21	45423277	1	1
chr21	45423316	2	2
chr21	45423355	2	1
chr21	45423414	1	1
chr21	45423435	1	1
chr21	45423439	1	1
chr21	45423482	1	1
chr21	45423486	1	1
chr21	45423493	1	1
chr21	45423500	1	1
chr21	45423507	1	1
chr21	45423516	1	1
chr21	45423550	1	1
chr21	45423576	1	1
chr21	45423707	2	2
chr21	45423770	2	1
chr21	45423786	3	2
chr21	45423800	3	2
chr21	45424022	1	1
chr21	45424047	1	1
chr21	45424083	1	1
chr21	45424225	1	1
chr21	45424351	3	3
chr21	45424378	3	3
chr21	45424390	3	2
chr21	45424399	3	3
chr21	45424421	3	2
chr21	45424435	2	2
chr21	45424445	2	2
chr21	45424500	1	1
chr21	45424514	2	0
chr21	45424540	3	3
chr21	45424559	4	4
chr21	45424584	5	5
chr21	45424586	4	4
chr21	45424594	4	4
chr21	45424782	3	3
chr21	45424802	5	5
chr21	45424807	5	5
chr21	45424820	5	5
chr21	45424831	4	4
chr21	45424834	3	3
chr21	45424860	3	3
